Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
537.1,3296.0,1296.0,732.1,1261.4,4943.0,1178.2,2408.5,1007.5,3315.4,3128.8
7933.8,1571.1,3086.9,1955.6,5098.5,1017.3,3281.3,1547.3,1717.5,1945.7,2212.3
1647.5,2146.9,6390.0,3977.3,3624.0,1255.9,887.7,3882.5,3644.0,5873.1,1115.2
1504.7,487.1,1320.8,4012.8,1244.9,3018.1,1552.5,2343.1,721.9,1935.6,165.2
1556.9,490.6,4744.8,3367.5,2626.3,6104.6,846.3,7316.5,3811.4,1496.3,4485.0
746.2,934.9,1111.1,1184.2,776.5,4810.1,1469.9,2397.1,1145.6,421.4,2244.1
391.6,1711.4,605.1,8864.6,3748.4,1967.7,4969.0,918.7,2792.8,2121.4,2233.3
5003.4,3248.6,2277.8,481.1,838.8,1639.0,1948.3,732.0,12448.3,6082.2,2926.9
1915.3,1525.7,844.3,1923.7,2222.1,669.5,2362.2,1596.9,393.0,908.4,1298.7
8185.8,2822.1,621.2,2667.3,524.3,4299.1,1240.3,1677.6,5222.0,645.7,591.3
1133.6,4149.3,536.2,187.6,1260.3,2811.3,4723.0,1248.2,1301.0,4551.1,405.1
1325.0,2105.6,2589.9,1202.5,1858.6,247.0,1067.8,2598.8,824.0,1895.4,2585.0
1374.7,2072.2,837.0,1532.6,2945.9,2050.0,1130.9,2163.3,3202.5,350.7,4570.0
1381.6,2541.2,4711.7,603.4,1025.0,1435.3,965.8,7244.1,911.0,1159.3,2129.2
691.1,1317.5,2330.8,1385.4,1677.9,1183.9,538.3,2338.5,7361.0,1834.9,2165.1
3146.9,654.9,7058.7,2125.7,6670.7,1005.8,7742.3,3361.4,2814.2,2180.3,1482.0
4724.1,2022.9,374.8,739.7,1558.3,2316.9,1728.0,4794.3,379.6,2028.1,422.3
3320.2,1676.4,2529.3,905.9,5032.0,4160.5,2883.7,1630.1,2875.2,1027.1,3584.8
6765.5,4257.7,1008.6,2414.2,642.6,2858.1,2592.8,405.1,713.8,1441.6,1421.3
687.1,2468.0,2211.0,1547.8,987.7,4183.8,6797.6,1228.0,1107.9,2678.4,1357.7
1617.2,3267.3,392.5,5190.8,1916.3,1300.9,1683.5,1754.5,452.6,5978.7,1868.8
2577.1,3870.9,798.8,2640.6,1459.6,3559.6,329.7,1670.2,1116.3,2555.0,2633.4
1026.5,1022.8,1654.9,882.4,3546.0,1345.7,176.7,1339.6,787.7,490.3,671.9
1973.4,5233.9,2322.8,1113.0,2603.8,1252.3,1037.2,718.0,445.2,1323.5,2051.7
1673.5,1296.2,848.4,2941.3,630.4,3363.8,811.0,990.3,559.2,1210.6,3945.2
2731.2,3955.0,2745.5,747.7,1387.7,968.6,5242.0,694.1,3695.8,3693.6,7814.2
1302.8,3196.6,11218.5,1103.1,529.5,401.8,3197.6,400.8,1342.3,2565.4,2096.7
2541.1,2159.9,5029.6,844.0,1052.0,974.4,3512.7,3715.7,2594.1,4660.1,704.6
6862.2,6115.6,3256.8,7520.9,480.4,1188.5,1004.0,3220.2,780.5,3314.3,5412.3
3153.2,2268.8,820.3,918.3,4913.3,3372.7,1752.5,1294.2,357.6,767.6,8342.6
649.1,2104.0,4047.9,662.5,2096.0,3828.9,1826.2,17938.8,475.9,4217.4,1574.6
3352.7,2573.6,1005.7,2171.6,409.0,2929.5,2295.1,3013.7,4215.4,2426.2,2035.4
893.5,1022.7,4672.2,5704.8,1494.4,1875.8,876.8,4620.3,3078.9,8543.9,895.5
1336.2,2175.8,3032.6,1521.5,899.3,3659.7,3219.3,868.7,5347.3,4610.8,2013.1
1926.9,2816.5,907.4,1852.0,323.1,3645.2,518.4,6019.4,1388.4,1526.4,1094.2
1435.9,5624.1,247.1,5021.9,2369.5,688.4,764.9,6912.7,848.6,718.6,4491.1
2370.5,853.8,2150.2,795.8,4361.9,4226.4,2767.2,2414.7,7397.9,1807.6,702.4
2590.4,9593.5,802.9,1354.0,2522.9,1731.7,824.0,4435.9,11568.4,2115.2,877.2
523.7,2222.5,4372.6,2644.2,1804.6,1128.4,754.7,3525.6,3755.7,525.0,6450.2
2861.9,5539.6,617.9,606.3,1604.9,2703.3,7609.0,3180.7,1489.0,795.4,4836.8
835.7,6652.7,1440.1,6454.1,3112.4,1620.4,1193.3,1376.5,2547.0,1923.2,1124.3
1583.7,1925.3,329.3,2608.5,825.7,718.6,468.8,430.5,611.3,1025.3,8626.6
1187.1,2084.3,2490.9,2007.9,1699.4,694.9,5771.8,7675.3,470.5,796.9,1445.4
835.8,2710.2,1009.7,10219.4,4686.5,2143.2,4111.7,4379.6,1151.5,941.1,1924.7
3602.2,2020.8,512.0,951.2,1704.1,1701.8,8760.7,596.6,2709.4,5950.9,11127.3
1308.3,2678.9,2852.1,2114.1,1670.6,2562.6,238.5,3120.2,2000.1,1513.3,9297.4
1053.7,1309.7,8895.0,929.2,1164.3,1607.4,3542.5,2135.0,642.8,1181.2,1112.2
1699.7,2541.9,2526.4,436.7,4235.1,2212.9,5473.2,2579.5,4363.6,2626.1,5308.1
2745.7,1671.8,11136.1,3682.1,2861.2,651.3,645.1,2285.1,2031.3,1106.2,2023.9
6444.0,3153.7,725.7,1653.7,949.6,1325.9,1298.7,1233.8,662.4,1632.5,1154.6
173.5,9343.0,4320.0,1338.0,1835.5,708.2,7020.4,8248.9,2049.5,4100.3,2080.2
620.6,1300.5,2009.3,1256.8,1517.9,1680.6,1694.8,1885.2,774.0,1018.8,647.0
3953.1,335.5,4550.0,5481.2,1419.8,225.3,1354.2,1717.5,805.5,1197.3,6149.7
3077.7,862.9,503.7,1391.8,1524.2,2689.1,1178.2,2722.2,8502.6,3471.7,1739.8
1561.6,1359.2,4649.5,1094.6,1874.7,1883.6,1210.2,603.1,2341.1,1721.9,2697.8
1179.8,4801.4,896.6,7112.7,446.7,2560.1,2644.8,956.8,2539.0,5032.2,306.9
2703.2,246.0,835.0,6656.4,1135.2,706.9,1543.3,9455.2,417.7,779.7,5990.6
7991.7,1664.5,671.0,9668.9,6474.0,3112.4,944.0,1738.5,1590.4,2355.9,5772.2
3653.8,763.6,5438.2,2322.7,3132.7,5844.4,743.0,1757.0,1181.9,515.8,2386.0
13483.8,414.9,1761.9,3018.3,1995.1,1651.6,639.5,2178.1,986.9,313.6,4701.7
3892.1,1884.3,2171.7,4270.4,2163.5,3726.5,1425.1,5164.6,2337.0,2111.7,654.6
2274.6,929.3,1085.0,941.7,770.5,9895.3,5245.2,8402.6,679.7,1914.1,642.4
1036.3,867.4,4874.0,1316.9,4250.1,2931.6,11417.6,553.6,4951.2,4524.0,829.9
4046.9,2365.9,1507.2,935.3,1017.1,9319.4,1809.0,3380.2,960.3,968.9,4296.6
614.2,1297.0,1857.9,1976.5,1566.7,2481.6,3147.3,3254.2,821.7,1440.4,4702.3
3698.6,602.9,2395.1,371.5,1877.2,8252.0,847.0,927.5,3331.7,526.2,1089.9
2913.6,1088.5,1497.0,3279.2,2533.2,2238.3,1378.4,2431.0,1637.6,2607.8,1214.9
1562.3,819.0,1758.1,945.0,741.6,2223.7,2143.5,3382.3,1280.6,2506.0,2809.2
2580.7,934.0,2037.5,2419.5,1818.5,340.6,2055.7,10615.0,1355.6,1009.8,2437.4
2321.3,4694.7,661.0,3245.8,2899.6,1613.7,2370.7,4119.8,3633.1,724.6,3484.7
1716.9,1916.6,1917.1,1603.3,4690.8,1690.9,738.3,1319.7,2085.9,4833.7,2929.2
915.6,13202.4,2234.6,5015.6,1601.4,2770.2,3538.9,4791.3,4212.8,3632.8,1405.2
1144.4,2359.2,3814.3,1513.0,4239.2,5779.6,868.7,925.6,1616.0,2312.5,1188.4
5333.5,2538.3,1866.0,573.2,631.0,2263.8,328.3,4064.8,1593.2,24208.9,11456.7
1563.7,1660.6,4009.7,7062.4,487.6,433.1,1099.2,2881.9,2690.5,4254.9,692.5
283.5,3591.8,932.1,359.7,2030.5,3410.2,1639.8,1253.5,1591.6,1344.2,615.0
1020.7,2743.6,2338.7,2068.2,815.6,1563.7,316.8,2085.5,5670.8,556.0,1131.5
2352.6,4926.0,1263.2,1039.2,374.2,1964.0,9261.9,2257.2,1776.1,2339.4,1792.1
943.5,3493.4,2165.9,1833.7,828.6,5129.7,3077.2,1161.7,4029.8,1214.3,967.2
984.6,438.4,2636.6,417.8,676.7,343.6,1687.7,1603.2,1392.2,785.2,707.8
2621.5,1163.9,2328.7,890.5,2089.9,5128.8,2889.8,1299.9,2221.1,1491.4,1819.5
1393.4,1585.3,2142.4,816.7,802.2,595.4,502.6,682.8,2054.1,885.2,2726.8
1859.0,374.4,3053.3,3458.7,816.4,2530.5,911.2,1955.0,657.5,430.7,1331.1
1637.6,1315.3,701.2,1313.0,2242.7,1744.3,2092.3,1057.8,4616.4,705.6,2670.6
4654.1,2656.4,1537.6,1184.8,4141.7,579.2,832.1,1315.5,4866.5,2449.9,833.4
1410.6,1106.0,1024.7,3956.5,603.4,6548.7,3507.2,4327.3,1248.4,1603.7,574.5
1188.3,2683.6,5099.3,745.7,1349.6,1601.9,591.9,2901.8,1013.1,1546.4,1259.5
961.5,1797.9,1521.6,1342.8,1009.5,2334.7,6787.9,2022.1,4011.4,594.6,2051.3
751.5,554.7,1000.7,4691.6,3866.1,2196.0,530.5,1545.3,2301.6,2080.6,413.6
886.9,1717.7,2776.7,312.0,1588.1,2027.3,3567.7,3147.3,2881.5,953.4,392.9
1320.2,4029.1,5512.4,3192.1,2549.0,2449.7,1158.8,1629.4,6872.3,850.6,6580.2
1397.4,5220.5,586.7,2889.2,1002.8,582.8,2153.5,4054.5,919.7,545.0,1680.0
1685.9,2803.6,3864.8,1724.1,7977.7,2163.3,1370.4,498.1,1465.4,1381.5,3898.1
2617.5,703.8,2075.2,3094.0,6139.0,3677.6,3323.2,1897.1,2466.7,4912.8,622.5
1367.1,974.5,2448.7,4837.6,1121.5,267.1,1300.1,3754.8,2779.7,2546.7,1445.2
649.9,2730.5,927.6,10376.3,2853.8,1136.2,1108.6,1678.5,1492.8,4418.1,2098.8
1007.0,8203.8,1880.8,3344.5,1111.4,2417.5,2319.0,398.7,9065.4,5077.2,1315.9
748.6,2387.6,1937.9,2403.1,2107.5,2710.8,5755.1,2848.3,780.8,5377.9,6717.6
22508.4,736.0,2195.8,341.8,2814.4,1166.1,8423.3,972.9,468.1,1240.2,372.3
3297.4,346.5,1849.7,343.0,1399.3,6732.5,2412.7,906.2,1763.5,1834.3,2638.9
605.8,2904.6,207.8,1092.4,1223.4,3000.9,1841.1,587.3,822.2,2119.5,1697.2
1137.6,1230.7,3155.6,1194.9,1685.0,10259.4,578.9,411.0,3384.2,1050.6,1401.7
967.8,1468.7,6495.3,3434.8,3603.9,582.3,719.9,186.6,946.2,3886.9,2734.1
1514.4,1776.1,1042.0,2129.9,3336.6,496.4,2297.8,3812.1,1297.1,3167.1,17183.8
1663.2,2476.6,1001.8,2090.2,2612.9,2113.0,799.7,2132.6,5824.1,2588.7,3903.3
1495.8,3294.2,2260.7,844.9,2332.8,817.8,1089.7,2103.7,2293.4,698.3,4201.5
2857.2,1028.9,528.4,1610.1,1265.5,1979.3,1352.2,362.9,1325.2,1415.9,3001.7
1034.3,6925.3,391.8,5161.2,1511.0,3596.3,1927.2,4499.2,1326.2,750.8,5633.0
1651.1,2158.7,4855.2,791.9,2911.4,1127.9,1626.6,1915.7,544.5,969.6,5328.7
3673.7,1719.7,2196.2,1428.8,5352.2,1540.3,2176.5,4522.5,970.8,6292.0,531.5
6658.9,1341.9,1489.0,398.6,1256.6,786.9,1112.0,1620.0,3890.3,2134.7,2312.6
752.6,893.7,7623.4,1004.1,6802.0,1488.5,1811.4,4256.9,5001.6,1654.7,1325.3
1728.9,2369.3,3688.8,1814.2,2966.4,6705.5,2453.0,2320.0,536.4,220.4,2466.9
1676.0,1197.7,2196.9,1722.7,4457.0,1937.0,994.7,3992.3,1519.7,2755.2,1234.1
1075.1,1934.0,1826.7,2654.1,1458.4,416.1,1278.9,3412.0,1425.2,1484.6,3980.3
1022.9,526.2,1590.0,1227.4,834.6,1571.4,2679.0,1794.7,2311.3,7713.5,1374.3
2259.0,1203.1,918.7,1132.4,1232.7,2410.5,11840.3,1019.6,1295.6,1719.0,2481.6
2232.4,5050.7,259.5,267.9,1216.0,4349.6,516.7,163.0,2855.3,2197.2,755.8
821.9,832.3,1975.2,1095.5,2684.5,184.3,911.0,734.5,1472.8,1175.6,3423.0
408.5,1875.1,2826.1,7985.0,1229.8,2343.9,427.1,266.8,3554.0,1800.0,4641.6
602.6,2740.6,8063.1,2529.5,2255.8,1820.5,514.6,5347.9,1109.1,2707.0,517.8
703.8,5699.1,1369.4,5782.7,1698.4,414.3,3691.0,1127.9,3162.0,1844.9,526.1
2062.0,10477.4,2682.2,1726.7,4273.9,2139.9,2138.0,755.0,2180.0,4139.6,926.3
5651.1,1680.1,888.7,4016.3,1437.4,3319.6,1431.7,1723.5,2683.4,2281.8,366.3
737.3,3802.9,1626.7,1189.2,609.8,762.2,358.7,1667.3,1120.2,834.4,1712.1
2419.2,9648.5,539.4,4571.1,3938.2,969.4,2127.3,1253.7,2097.6,6046.9,2935.1
2715.9,1281.5,551.6,1530.3,4747.1,532.9,777.4,2000.2,822.4,959.1,1288.4
606.4,829.4,3174.0,635.3,503.6,1092.2,3247.3,1544.5,1246.8,1873.4,447.4
2685.9,2457.1,1303.2,4043.0,733.6,4457.4,2045.9,1381.3,1779.5,1659.4,4799.3
764.1,982.4,4142.4,1122.8,3716.1,7041.3,1311.0,3118.4,718.4,3307.0,2120.8
2639.7,1078.7,478.7,2704.3,347.0,1402.7,3838.9,2108.0,8592.8,4105.5,1071.6
1848.0,1740.8,509.9,852.1,1154.5,354.6,1878.1,1481.4,474.2,2498.3,3205.7
2168.1,1395.1,2902.0,3115.6,2312.1,934.8,2255.8,4705.0,1121.8,9685.2,1187.4
1855.5,1055.8,2161.6,448.6,1168.1,754.7,2014.8,4006.0,3031.5,271.2,9261.8
2289.8,971.5,2050.2,2081.7,1060.5,2118.2,1112.1,1308.3,1044.2,574.7,2031.8
2887.8,2729.6,3484.0,2343.7,1180.6,3539.5,610.3,879.6,836.0,4290.0,3843.9
2670.0,4262.2,894.8,2389.6,1635.8,3560.0,1648.8,1328.8,2787.0,3644.4,1059.3
1721.8,775.3,245.1,2122.5,2942.8,2229.8,380.1,1365.6,306.5,5408.7,758.4
4936.1,3853.3,879.7,730.5,2393.0,920.2,1962.5,1228.7,434.9,303.6,2167.5
1153.7,1161.6,3154.8,4622.8,1453.8,1376.8,2697.6,610.6,2161.4,2811.6,3115.6
384.0,983.3,895.5,1958.5,2656.1,5987.1,1216.9,1214.3,4535.7,2292.2,4984.7
2277.8,716.4,622.3,522.6,3070.6,4679.2,7938.6,3549.2,4583.7,1136.8,716.9
3569.1,2525.4,1970.3,2464.9,2341.5,5049.5,5094.9,2794.4,3556.9,2727.8,1250.2
3311.8,592.5,4201.1,695.3,2272.5,919.5,2815.0,1759.6,504.8,2531.5,1138.7
3658.9,1810.0,2480.8,840.5,1128.4,1252.7,3588.0,6918.1,949.4,4279.0,318.7
695.5,839.6,612.8,509.3,2515.9,1523.5,2449.2,3141.3,2236.1,3060.1,1710.2
699.5,4214.4,1128.6,855.4,1568.2,871.1,1294.7,2380.9,2389.1,881.6,1223.9
4270.4,2689.5,9509.6,4647.6,4516.2,595.7,3331.2,1732.8,1163.5,2068.2,3851.3
2699.1,895.4,3274.7,1085.6,2150.3,1418.4,1517.6,3337.6,786.7,8571.1,421.2
1120.9,2431.3,2885.5,1668.4,1726.9,2511.0,1502.9,5511.2,3538.6,3634.6,834.7
1696.8,1421.7,808.8,2411.8,1176.0,3054.4,768.0,7152.6,882.7,2154.8,3406.7
1145.4,3575.9,676.3,5777.3,1828.6,1122.0,1423.2,3453.5,1132.8,992.8,1514.4
705.2,7757.7,1149.3,3516.8,2137.9,822.5,1799.4,3385.3,1555.2,4696.1,4093.7
3771.1,1251.7,762.1,1106.7,2115.4,2797.9,318.2,1796.3,2051.8,1448.0,5079.8
2533.7,5157.2,1521.2,3827.6,6687.9,5163.4,754.7,1476.0,1371.8,2674.2,3130.9
924.2,1908.9,359.3,5730.5,1200.0,1890.7,1411.3,4522.5,186.8,1784.2,1661.3
1257.8,7193.8,889.0,3352.4,2404.3,4960.3,1060.2,1005.9,4345.3,2540.9,525.3
1174.5,2462.9,3534.1,1050.1,175.7,2747.9,681.1,360.0,187.6,3467.5,2004.0
1509.4,5492.9,3010.5,6588.2,593.4,1758.8,496.0,1504.9,1481.9,2984.8,1875.2
2977.2,3174.0,10137.0,1405.0,851.7,2201.4,951.6,5916.9,1441.5,1150.0,1240.1
3212.3,1593.7,1082.1,6851.9,911.5,1860.2,3046.8,490.3,2655.0,777.4,3492.0
837.0,3147.0,4379.4,3601.7,2210.7,1502.6,1140.1,5865.4,1033.2,788.7,3078.8
956.3,845.5,569.7,1228.7,1692.3,2196.2,3870.1,2756.0,1552.0,1542.9,2719.3
5004.3,2000.3,1242.3,817.1,569.0,3081.0,2870.9,2869.5,1631.2,5572.2,1227.5
3882.4,1752.9,1111.3,2904.5,2509.2,2405.7,1929.5,1754.1,12218.4,4663.0,3223.6
1977.2,4047.0,2736.4,1846.3,1418.2,1694.7,143.1,2139.8,1223.2,6464.9,1836.2
698.4,1737.3,783.0,2640.5,2281.9,3890.4,960.3,1857.9,606.7,3169.1,2738.3
2688.2,1810.4,2519.5,6525.5,1439.3,2020.1,758.3,902.7,1955.2,4372.7,1472.9
1497.1,1305.7,1178.7,2289.2,545.8,5037.9,1061.7,3221.2,654.6,3087.4,3095.0
2458.6,816.0,2207.5,701.7,1477.0,4119.7,3419.9,1830.1,828.9,3030.5,1836.3
282.5,3381.6,1773.3,4731.3,752.8,142.4,2260.3,2283.0,467.5,826.5,16385.9
1415.9,3244.7,1074.4,339.6,1577.8,1461.9,1313.0,1649.6,2233.7,1603.4,657.7
2667.6,380.1,350.6,3266.1,2712.5,1726.9,592.1,1026.3,1465.3,504.4,1001.0
3046.9,5663.8,1292.7,3311.6,391.0,3064.3,950.4,2312.0,1483.0,5199.6,898.3
2987.2,1445.8,1593.0,1560.7,919.2,1787.8,1719.7,2192.9,1934.5,3423.4,3785.0
780.2,3622.9,699.9,2893.7,2968.4,391.9,1947.7,1242.9,985.3,5327.7,1071.8
948.5,1920.9,3129.0,1614.3,4596.7,2765.0,316.5,1183.7,1153.5,2653.1,221.4
13893.9,2765.1,2036.7,4652.9,11789.0,3628.6,3862.4,2007.3,1614.5,1235.7,933.7
1043.6,613.7,1701.6,469.8,2106.4,1756.2,2033.6,1190.7,21194.3,5367.4,668.1
2178.3,1111.6,803.0,618.9,2554.9,1048.3,3921.6,4003.9,5426.9,914.2,2644.6
2998.8,1237.3,975.1,6552.6,2168.9,3007.2,936.7,681.7,1146.5,1637.3,771.7
1793.9,468.3,738.0,3092.5,2930.8,1321.5,800.9,794.8,1341.3,3027.9,3799.4
1215.3,718.5,2240.1,935.6,1194.4,5219.8,3504.1,2051.6,653.6,2141.2,4230.7
1338.8,5328.9,5085.7,6843.0,2308.1,2892.6,5604.6,2586.1,1210.8,1262.9,2188.2
643.9,1612.3,4347.0,313.2,6170.8,4437.7,1251.6,2792.6,1812.6,4836.7,3968.5
589.9,2892.3,1533.8,1931.9,1009.8,7321.1,4154.9,1000.4,621.6,1328.0,2559.6
2191.1,4927.1,3401.4,3927.1,2348.4,595.0,1546.0,4222.0,1735.0,2704.0,1401.1
793.3,1638.2,2315.2,1070.0,1497.3,852.7,4426.6,1428.6,5780.3,6142.6,1694.5
806.9,340.8,556.9,602.4,5446.8,1983.6,2469.3,306.0,693.4,3676.3,2274.3
1607.2,2840.9,6691.8,1515.0,1911.2,2109.2,12255.0,337.1,3123.1,1649.4,2845.3
1068.6,1738.6,3194.3,21814.5,3451.0,917.4,1288.2,1258.0,429.9,1388.4,3249.5
652.4,4183.0,2671.0,1004.9,1614.5,6494.2,3251.4,1820.8,1495.0,1922.3,1200.6
335.7,9262.6,2047.3,2486.2,1726.2,1004.2,1558.2,502.9,11177.6,673.4,791.9
1271.3,5066.8,1829.2,672.6,4931.9,3244.8,2781.5,3205.4,12277.1,10384.6,1043.8
6628.3,2456.6,2695.3,466.9,1577.6,943.6,3506.8,4259.3,343.9,1776.4,4435.9
1557.2,3239.7,2394.5,2376.4,1455.3,683.2,737.1,3189.1,1836.4,1618.4,1288.1
1416.4,4177.8,1382.7,618.4,3277.8,1534.7,1854.0,6542.4,1778.5,2278.7,704.1
1516.7,2944.3,521.0,2123.2,1959.9,1868.8,4145.3,2362.7,5898.5,816.6,2015.7
1934.4,768.6,3885.6,11611.4,1783.6,2708.1,1934.5,1021.6,421.3,1028.0,593.7
7067.6,1649.0,1371.0,3682.4,737.0,979.0,1909.2,4117.6,2700.9,2205.4,1924.6
2490.4,2124.6,793.2,1875.9,765.9,1929.2,1230.9,13787.3,1751.2,587.9,1624.0
2739.4,6896.0,1128.3,509.8,3475.4,599.2,1275.5,1471.3,1710.1,3138.0,1046.4
1452.5,1787.5,2037.9,1955.2,2562.7,3551.3,2475.3,2599.0,509.9,1882.2,2653.4
3239.4,1039.1,1067.2,1142.2,2777.0,4134.4,1305.1,3738.2,1995.8,1636.9,1526.7
3285.5,2346.0,11166.4,914.4,2736.6,1184.0,902.0,1792.4,2018.0,18667.5,1560.4
732.1,2249.4,343.9,1679.8,1831.4,3414.1,3939.8,1208.5,1602.8,979.6,733.3
2316.7,652.7,1297.6,815.5,2806.6,7639.9,638.2,410.6,1636.1,1830.9,2153.7
1265.1,1539.9,2426.0,4156.2,378.4,1345.9,2145.3,867.5,7222.4,1087.5,1749.3
2820.9,1126.6,412.7,1283.2,4119.8,1380.9,918.6,3791.6,1387.7,1202.2,2037.7
3349.6,12153.5,3504.5,4572.8,1206.2,795.8,1900.5,1969.9,762.9,1571.5,2488.5
2412.2,2706.6,2281.9,1205.2,1198.6,692.9,7538.8,1827.6,1510.4,860.0,18930.4
766.1,1283.0,2521.7,2922.4,3890.7,7677.8,2710.6,776.8,1472.1,2312.9,9457.7
591.0,4731.8,2087.9,3534.3,1666.4,921.5,3296.8,3052.0,3934.9,1788.9,1118.9
519.6,3482.5,2537.9,835.0,1175.1,1244.6,552.0,940.0,729.9,1299.9,1001.3
492.0,9118.6,4924.8,969.5,2248.3,2524.9,4688.5,939.3,4331.6,1166.4,621.0
3227.0,5077.7,14333.1,692.4,3162.6,1302.7,3383.6,557.6,658.4,971.9,1925.9
1082.6,3063.3,4111.4,2920.9,6601.4,2521.6,683.0,5381.4,1114.2,3745.6,6367.7
2605.4,546.2,867.3,5209.3,1579.2,1926.9,3317.8,3156.0,2259.8,1530.1,1407.9
3591.5,2815.4,1471.7,4297.1,1630.7,914.8,985.2,826.3,1454.0,4851.2,949.5
2102.3,1069.2,1468.1,540.2,1515.6,1548.5,2785.6,2161.6,693.2,4304.3,2139.3
2119.0,1794.8,1194.9,2152.2,2645.1,447.0,1175.0,1474.5,2219.3,4696.9,975.2
1213.9,1199.9,952.2,1369.6,3349.8,778.2,2545.9,463.3,1153.9,1389.1,6904.2
1451.2,310.8,365.4,1857.9,2954.3,2441.5,2067.4,4581.6,1174.2,3699.4,490.0
876.6,426.0,1451.2,1742.4,1980.8,1899.8,860.9,1552.8,545.7,5380.8,1418.1
1222.8,6445.6,669.3,734.8,752.2,1712.5,2553.7,3267.4,14151.8,299.0,2942.4
1157.8,1131.0,1101.2,873.9,6957.8,3546.9,1841.9,5328.4,539.1,623.6,316.6
1033.3,2057.7,1963.1,2037.5,584.7,3437.6,2190.1,3250.1,397.7,2319.7,699.1
1315.7,2772.5,1944.7,914.9,1817.1,531.0,4537.9,1534.2,4424.2,1186.5,1189.3
981.1,3644.4,1025.0,3028.1,1331.5,372.1,1145.7,704.0,1857.8,697.6,3792.5
1681.0,1568.6,3055.5,3909.3,1779.2,975.6,437.4,1044.4,1103.5,1969.7,1371.8
3134.9,1107.2,1727.4,4662.0,2376.7,1723.3,1117.0,1089.4,915.5,1172.9,3309.4
1514.0,614.1,7439.3,2335.5,586.7,1269.7,1975.8,7070.4,745.1,3947.5,5539.1
1093.4,1448.1,789.1,1536.5,1755.9,3064.7,4324.9,993.8,374.7,1777.6,2286.6
2207.3,1392.2,1997.8,6077.5,2453.8,1341.2,1211.8,1578.3,6696.8,1561.4,1779.6
1229.2,4355.5,8672.1,2592.8,1931.8,1862.0,268.4,3281.7,2012.9,2547.0,1023.3
1329.3,1301.4,4094.1,1335.4,9567.5,2552.1,651.6,1631.3,1073.5,312.5,6500.1
3173.3,2769.9,2063.8,598.5,1228.0,3545.5,779.8,238.6,1507.7,1614.2,2015.2
3238.3,3011.2,2223.9,4705.2,536.4,2707.2,2984.6,670.7,543.3,995.5,1065.0
3303.5,1105.8,911.3,1108.4,4424.5,1827.0,1566.5,1655.7,5083.0,992.9,5179.2
2139.6,1590.3,13369.4,777.0,1362.5,674.6,3873.7,6983.8,6877.0,4813.4,1543.6
1349.9,474.9,9216.0,2631.2,1219.8,5231.5,830.3,2503.1,1574.8,3013.8,1718.4
566.4,1920.7,4184.3,1766.3,3361.3,783.3,1770.5,1097.1,3286.5,1854.2,3140.3
4316.4,3144.1,2249.6,813.6,1804.0,1180.3,1373.0,1339.9,825.6,377.7,1059.4
2110.5,614.9,1830.9,8268.6,4098.8,6733.4,2472.3,4600.9,1013.2,1079.8,202.1
4670.0,6199.7,1161.5,1475.6,989.2,2455.6,4446.8,448.4,2508.8,1449.0,1979.7
2610.2,1555.3,1664.3,1523.7,3929.4,2527.6,2157.0,654.1,1335.6,3710.5,1863.4
3064.5,7429.5,4150.1,1947.9,1201.4,234.4,1580.2,1393.0,2470.8,1598.6,1399.3
435.5,852.4,2647.4,7134.7,1672.3,2350.2,3873.8,945.1,2424.7,999.9,3611.4
2040.9,2295.6,966.7,3183.1,9583.2,807.3,1377.7,2176.1,3391.8,1155.6,187.5
5363.4,3322.3,448.4,1112.0,6339.4,5757.4,3831.1,1570.4,1932.2,1628.2,4458.6
897.2,949.0,4057.1,1745.0,5446.7,1056.6,1730.5,864.4,1818.7,554.0,1224.0
573.1,3149.9,3207.6,453.0,5255.9,13332.1,1875.8,1082.6,17317.4,629.4,1837.4
2087.4,5303.5,2411.0,1213.3,844.8,1375.5,807.9,1878.6,1151.3,547.2,4935.0
1214.2,655.6,1580.3,1909.7,447.1,2357.4,782.3,7106.9,2749.5,1313.0,996.1
1662.4,2952.0,1771.5,1519.7,1894.5,1115.3,1373.9,340.8,3940.2,2296.3,973.8
8258.4,1938.4,789.3,3588.1,2486.0,2479.1,1286.1,2592.5,1466.4,2820.7,393.9
1277.8,7170.5,978.8,1115.4,1263.5,684.1,309.0,1503.5,2015.6,1733.7,1610.2
1871.4,4098.1,1552.5,1142.2,1443.9,2874.0,5595.0,1093.9,1957.0,2370.1,817.2
1837.8,559.7,439.1,2424.5,1330.0,2125.6,1782.3,827.9,1743.8,674.2,5501.5
611.1,1545.9,785.4,2853.6,1386.9,1194.0,3578.0,1851.1,2733.4,824.6,587.7
1970.0,1401.0,2984.4,1696.1,2130.4,493.4,8190.7,1585.4,3159.2,926.2,2313.2
637.6,2595.8,1360.0,1850.8,3160.2,674.5,1045.7,2606.7,9687.4,1619.0,2901.3
1659.8,8550.9,446.8,1950.2,492.5,243.4,2293.8,2021.5,1439.6,1660.8,21561.0
1470.7,2719.2,1075.5,2289.7,1494.3,1301.9,7747.4,4636.7,2017.1,286.2,1354.5
15715.8,1503.4,4370.2,5730.5,2154.2,922.0,257.7,3125.4,942.2,2081.7,665.2
1462.4,1857.5,2241.4,741.1,4710.4,1121.6,473.6,1657.0,1858.5,2055.9,5376.0
